category,orig_name,orig_type,dest_name,dest_type,ktons_2012,million_dollars_2012,ton_miles_2012,ktons_2013,million_dollars_2013,ton_miles_2013,ktons_2014,million_dollars_2014,ton_miles_2014,ktons_2015,million_dollars_2015,ton_miles_2015
Default,KY,Southeast,NV,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,NH,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,NJ,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,NM,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,NY,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,NC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,ND,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,OH,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,OK,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,OR,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,PA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,RI,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,SC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,SD,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,TN,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,TX,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,UT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,VT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,VA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,WA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,DC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,WV,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,WI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,KY,Southeast,WY,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,AL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,AK,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,AZ,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,AR,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,CA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,CO,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,CT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,DE,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,FL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,GA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,HI,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,ID,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,IL,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,IN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,IA,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,KS,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,KY,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,LA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,ME,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,MD,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,MA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,MI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,MN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,MS,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,MO,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,MT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,NE,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,NV,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,NH,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,NJ,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,NM,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,NY,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,NC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,ND,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,OH,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,OK,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,OR,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,PA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,RI,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,SC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,SD,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,TN,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,TX,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,UT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,VT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,VA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,WA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,DC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,WV,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,WI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,LA,Southeast,WY,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,AL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,AK,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,AZ,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,AR,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,CA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,CO,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,CT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,DE,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,FL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,GA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,HI,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,ID,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,IL,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,IN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,IA,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,KS,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,KY,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,LA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,ME,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,MD,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,MA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,MI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,MN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,MS,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,MO,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,MT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,NE,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,NV,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,NH,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,NJ,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,NM,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,NY,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,NC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,ND,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,OH,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,OK,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,OR,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,PA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,RI,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,SC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,SD,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,TN,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,TX,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,UT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,VT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,VA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,WA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,DC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,WV,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,WI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,ME,Northeast,WY,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,AL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,AK,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,AZ,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,AR,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,CA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,CO,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,CT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,DE,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,FL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,GA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,HI,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,ID,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,IL,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,IN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,IA,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,KS,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,KY,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,LA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,ME,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,MD,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,MA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,MI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,MN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,MS,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,MO,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,MT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,NE,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,NV,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,NH,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,NJ,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,NM,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,NY,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,NC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,ND,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,OH,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,OK,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,OR,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,PA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,RI,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,SC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,SD,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,TN,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,TX,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,UT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,VT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,VA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,WA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,DC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,WV,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,WI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MD,Southeast,WY,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,AL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,AK,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,AZ,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,AR,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,CA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,CO,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,CT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,DE,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,FL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,GA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,HI,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,ID,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,IL,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,IN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,IA,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,KS,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,KY,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,LA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,ME,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,MD,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,MA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,MI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,MN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,MS,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,MO,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,MT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,NE,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,NV,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,NH,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,NJ,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,NM,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,NY,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,NC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,ND,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,OH,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,OK,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,OR,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,PA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,RI,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,SC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,SD,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,TN,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,TX,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,UT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,VT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,VA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,WA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,DC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,WV,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,WI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MA,Northeast,WY,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,AL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,AK,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,AZ,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,AR,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,CA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,CO,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,CT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,DE,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,FL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,GA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,HI,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,ID,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,IL,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,IN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,IA,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,KS,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,KY,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,LA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,ME,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,MD,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,MA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,MI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,MN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,MS,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,MO,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,MT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,NE,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,NV,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,NH,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,NJ,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,NM,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,NY,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,NC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,ND,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,OH,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,OK,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,OR,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,PA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,RI,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,SC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,SD,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,TN,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,TX,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,UT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,VT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,VA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,WA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,DC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,WV,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,WI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MI,Midwest,WY,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,AL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,AK,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,AZ,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,AR,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,CA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,CO,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,CT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,DE,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,FL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,GA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,HI,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,ID,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,IL,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,IN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,IA,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,KS,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,KY,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,LA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,ME,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,MD,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,MA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,MI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,MN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,MS,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,MO,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,MT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,NE,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,NV,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,NH,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,NJ,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,NM,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,NY,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,NC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,ND,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,OH,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,OK,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,OR,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,PA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,RI,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,SC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,SD,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,TN,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,TX,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,UT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,VT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,VA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,WA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,MN,Midwest,DC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
